"name","label"
"sys_rte_eb_template_operation","Robust Transform Engine Entity Template Operation"
"task_time_worked","Time Worked"
"ts_v4_18_9","Text Index for kb_knowledge"
"pa_job_log_rows0001","Job Log Row"
"cmdb_ci_vcenter_datastore_disk","Datastore Disk"
"wf_stage","Workflow Stage"
"cmdb_ci_openstack_datacenter","Openstack Datacenter"
"sqanda_view","View"
"sys_ws_query_parameter","Scripted REST Query Parameter"
"cmdb_ci_endpoint_vnic","VNIC Endpoint"
"cmdb_categories","CMDB Categories"
"process_step_approval","Approval Steps"
"pwd_map_request_to_verification","Password Reset Request Verification"
"sys_ui_hp_publisher","Interactive Filter"
"cmdb_ci_cloud_resource_base","Cloud Resource Base"
"clone_token","Clone Security Token"
"cmdb_ci_lb_radware","Radware Load Balancer"
"ua_stats_defn","UA Downloaded Table Stats Definitions"
"on_call_user_preference","On-Call User Preference"
"sys_complex_object_output_strategy","Complex Object Output Strategy"
"svc_recomputation_log0006","Service Recomputation Performance Log"
"cmdb_ci_oslv_image","Operating-system-level Virtualization Image"
"ldap_ou_config","LDAP OU Definition"
"pwd_question","Password Reset Question"
"sys_outbound_http_log0007","Outbound HTTP Log"
"cmdb_ci_appl_ca_ent_man","CA Introscope Enterprise Manager"
"ts_c_3_6","Text Index for kb_feedback"
"ua_event_stat","Ua Event Stat"
"cert_attr_cond","Certification Attribute Condition"
"signature_image","Signature Image"
"sla_repair_log_message0003","SLA Repair Log Message"
"ts_c_20_6","Text Index for core_company"
"sys_atf_test_suite_test","Test Suite Test"
"sys_atf_mutual_exclusion_rule","Mutual Exclusion Rule"
"cmdb_ci_hardware","Hardware"
"cmdb_ci_network_acl","Network ACL"
"alm_transfer_order_line_task","Transfer Order Line Task"
"cmdb_ci_appl_license_server","Citrix License server"
"cmdb_ci_outage","Outage"
"expert_ui_policy","Wizard UI Policy"
"cmdb_ci_ad_controller","Active Directory Domain Controller"
"ts_c_4_4","Text Index for appsec_domain_listing"
"sys_schema_attribute","Dictionary Attribute"
"sys_sg_ui_policy","Screen UI Policy"
"cmdb_ci_endpoint_ctg","CTG Endpoint"
"ts_c_17_8","Text Index for sqanda_comment"
"sys_report_map_type","Report Map Types"
"sys_report_import_table","Import Table"
"sc_ic_task_assign_defn","Task Assignment Definition"
"sys_hub_flow_designer_co_template","Flow Designer Complex Object Templates"
"sys_user_geo_location","User GEO Location"
"auth_key_verification","Auth Key Verification"
"kb_submission","Kb Submission"
"ecc_agent_capability_m2m","MID Server Capability"
"ts_v4_13_8","Text Index for kb_social_qa_question"
"v_wf_validation_report","Workflow Validation Report"
"core_company","Company"
"cmn_location","Location"
"cmdb_qb_result_base","Query Builder Results"
"gsw_content","Guided Setup Content"
"ts_v4_14_6","Text Index for sys_user"
"wf_transition","Workflow Transition"
"cmdb_ci_endpoint_tibco_bw","Tibco BW Endpoint"
"dscy_invalid_serial","Invalid Serial Number"
"discovery_range","Discovery Range Set"
"cmdb_ci_appl_ora_disc","Oracle Discoverer Engine"
"sys_table_partition","Table Partition"
"dl_definition","Data Lookup Definitions"
"sys_ui_page","UI Page"
"pa_job_log_rows0007","Job Log Row"
"cmdb_ci_port","Port"
"m2m_announcement_portal","Portal Announcements"
"cmn_context_help","Help Context"
"statemgmt_cmdb_actions","CMDB CI Actions"
"ts_c_3_5","Text Index for kb_feedback"
"svc_model_obj_path","Service Model Path"
"svc_model_obj_relation","Service Model Relation"
"svc_security_object_ops","Service Security Object Type Operations"
"ts_c_10_0","Text Index for kb_social_qa_answer"
"cmdb_ci_appl_ora_tns","Oracle App TNS Service"
"cmdb_m2m_model_component","Model Component"
"sys_ux_page_element","UX Page Element"
"ts_c_22_6","Text Index for kb_social_qa_comment"
"sys_calculation_adapter_rule","Calculation Adapter Rule"
"import_log0007","Import Log"
"syslog_app_scope0007","App Log Entry"
"sys_amb_message0003","AMB Message"
"sys_amb_message0005","AMB Message"
"ecc_agent_sync_file","MID Server Synchronized File"
"cmdb_ie_active_config","Identification Inclusion Rules"
"cim_credentials","Cim Credentials"
"cmdb_ci_endpoint_http","HTTP(S) Endpoint"
"expert_panel","Wizard Panel"
"cmdb_ci_ups_power_eq","Uninterruptible Power Supply"
"sla_breakdown_by_assignment","SLA Breakdown By Assignment"
"sys_sg_global_search_m2m_master_item","Global Search M2M Master Item"
"report_stats_executions","Report Stats Executions"
"ts_c_23_8","Text Index for sqanda_question"
"cmdb_ci_cim_profile","CIM Profiles"
"sys_service_api","Service API"
"m2m_sp_dependency_css_include","Dependency CSS Includes"
"cmdb_lease","CMDB Lease"
"sysrule_escalate_am","Inactivity Monitor"
"cert_template","Certification Template"
"sys_portal_preferences","Portal Preference"
"diagnostics_test","Diagnostics Test"
"cmdb_ci_mainframe_lpar","IBM Mainframe LPAR"
"ui_notification_payload_processor","UI Notification Payload Processor"
"discovery_log","Discovery Log"
"sn_publications_publication_contact_m2m","Publication Recipients"
"sys_phone_format","Phone format"
"sc_cat_item_location_no_mtom","Not Available at Locations"
"sys_table_rotation","Table Rotation Group"
"gcf_staging","GCF Sample Staging Table"
"syslog_client_trans_det0001","Client Transaction Detailed Log Entry"
"sa_svc_group_responsibilities","Business Service Group Responsibilities"
"sa_notification0000","Discovered Service Notification"
"cmn_cost_center","Cost Center"
"ts_c_15_9","Text Index for sqanda_answer"
"ts_c_23_9","Text Index for sqanda_question"
"wf_workflow_execution","Workflow Execution"
"m2m_sp_ng_pro_sp_widget","Angular Providers"
"svc_recomputation_log0000","Service Recomputation Performance Log"
"cmn_notif_device","Notification Device"
"cmdb_ci_endpoint_dctm_index","DCTM Index Agent Connection Endpoint"
"mtg_attendee","Meeting Attendee"
"cmdb_ci_netapp_volume","Netapp Volume"
"kb_category","Knowledge Category"
"stage_state","Stage State"
"sys_performance_event","Performance Event"
"sys_rte_eb_field_mapping","Robust Transform Engine Entity Field Mapping"
"ola","OLA"
"v_formatted_schedule_report","Formatted Schedule Report HTML"
"pa_diagnostic_log0004","Diagnostic Log"
"cmdb_ci_endpoint_pop3","POP3 Endpoint"
"cmdb_ci_dns_name","DNS Name"
"cmdb_ci_appl_hp_index","HP SM Index Server"
"cmdb_ci_endpoint_nfs","NFS Endpoint"
"v_user_session","Logged in User"
"v_scriptable_object","Scriptable Object"
"svc_model_obj_service","Service Model Service"
"ts_c_9_2","Text Index for sc_ic_category_request"
"sys_scope","Application"
"catalog_dl_definition_rel_mat","Catalog Matcher Variable Definitions"
"cmdb_ci_appl_sap_ci","SAP CI Application"
"cmdb$par1","Cmdb$par1"
"sys_search_context_config","Search Context Configuration"
"sys_notification_execution_log0002","Sys Notification Execution Log"
"sys_rw_amb_action","Channel Responders"
"v_st_kb_most_viewed","Most Viewed Article"
"automation_pipeline_transformer_ppid_special_case","Pipeline Transformer: PPID Special Case"
"sn_bm_client_recommendation_indicator_m2m","Recommendation Indicator M2M"
"ts_attribute_map","Text Index Attribute Map"
"connect_action","Connect Action"
"pa_cached_forecast","Cached forecast"
"sys_mobile_analytics_video_settings","Session Replay Settings"
"cmdb_ci_epicd_app_server","epicd app server"
"sys_ux_macroponent_type","UX Macroponent Type"
"sys_ux_lib_component_action","Component Action"
"ts_c_20_9","Text Index for core_company"
"cmdb_ci_hyper_v_instance","Hyper-V Virtual Machine Instance"
"sp_search_facet","Facet"
"sp_rectangle_menu_item","Menu Item"
"cmdb_ci_imaging_hardware","Imaging Hardware"
"sys_app_file_type","Application File Types"
"cmdb_ci_volume_template","Volume Template"
"expert_panel_redirect","Redirect Panel"
"pa_dimensions_acl_elements","Elements List"
"jrobin_graph","Round Robin Graph"
"sys_plugins","Sys Plugins"
"sys_sg_item_view","Item view"
"sys_scope_script_access","Scope Script Access"
"sys_report_map_condition","Map condition"
"sys_hub_trigger_instance","Trigger Instance"
"cmdb_ci_endpoint_iis","IIS Website"
"cmdb_ci_storage_node_element","Storage Node Element"
"ecc_agent_ext_to_jar","MID Server Extension to JAR"
"ecc_agent_cluster_member_m2m","MID Server Cluster Agent"
"provider_user_map","Linked Accounts"
"sn_bm_common_indicator_group","Benchmark Indicator Group"
"discovery_probes_cim","CIM Probe"
"cmdb_ci_docker_engine","Docker Engine"
"ua_table_licensing_config","Table Subscription Configuration"
"cmdb_ci_appl_sp_service","SharePoint Service"
"ts_v4_14_7","Text Index for sys_user"
"sys_rte_eb_script_operation","Robust Transform Engine Entity Script Operation"
"ola_monitors","OLA Monitors"
"ts_c_16_7","Text Index for sys_metadata"
"cmdb_ci_endpoint_weblogic_module","Weblogic Module"
"wf_element_provider","Element Provider"
"cmdb_ci_appl_ora_disc_ui","Oracle Discoverer UI"
"pwd_active_question","Password Reset Active Question"
"scan_script_only_check","Script Only Check"
"content_block_sized","Sized Content"
"cmdb_ci_crac","Computer Room AC"
"sc_category_dept_mtom","Available for Departments"
"pa_breakdown_relations","Breakdown Relation"
"sys_update_version","Update Versions"
"ts_v4_21_df","Text Index Doc Freq for sc_cat_item"
"sys_list_producing_adapter_rule","List Producing Adapter Rule"
"cmdb_ci_fddi_network","FDDI Cards"
"pwd_email_code","Password Reset Email Verification Code"
"cmdb_ci_wap_network","Wireless Access Point"
"cmdb_ci_web_site","Web Site"
"ts_table_attribute_map","Text Index Table Attribute Map"
"sys_wizard","Interceptor"
"cmdb_ci_mfp_printer","Multi-function Printer"
"cmdb_ci_ups","UPS"
"sla_repair_log_entry0000","SLA Repair Log Entry"
"cmdb_ci_kvm_storage_pool","KVM Storage Pool"
"sysauto_script","Scheduled Script Execution"
"ecc_agent_upgrade_history_stage","MID Server Upgrade History Stage"
"cmdb_ci_appl_ora_forms","Oracle Forms Engine"
"sys_ui_base_theme","Base Theme"
"svc_baseline_exclusion","Exclusion List"
"catalog_script_client","Catalog Client Scripts"
"ts_c_4_7","Text Index for appsec_domain_listing"
"cmdb_ci_endpoint_block","Block Endpoint"
"cmdb_ci_appl_ibm_wmb","IBM WebSphere Message Broker"
"cmdb_contract_product_model","Contract Model"
"sys_report_chart_color","Chart Colors"
"cmdb_ci_storage_cluster_node","Storage Cluster Node"
"cmdb_ci_surge_power_eq","Surger Protection Equipment"
"sla_repair_log_entry0004","SLA Repair Log Entry"
"cmdb_ci_esx_server","ESX Server"
"sys_hub_flow","Flow"
"syslog_cancellation0006","Transaction Cancellation Log Entry"
"syslog_transaction0002","Transaction Log Entry"
"ecc_agent_counter_metric","ECC Agent Counter Metric"
"sn_m2m_note_template_for_table","Note Template for Table"
"sys_api_stats_requestor","API Transactions Requestor Stats"
"cmdb_ci_endpoint_sp_connection","Sharepoint connection Endpoint"
"sys_ui_hp_cascading_filter_target_references","Target Tables"
"ts_c_2_3","Text Index for core_country"
"ts_c_16_df","Text Index Doc Freq for sys_metadata"
"clm_m2m_contract_user","Users Covered"
"sys_aw_ribbon_component","Ribbon Component"
"wf_stage_default","Stage Default"
"wf_workflow","Workflow"
"ecc_handler","Queue Handler"
"ebs_module","Oracle EBS module"
"sp_css","Style Sheet"
"cmdb_key_value","Key Value"
"cmdb_ci_cluster_resource","Cluster Resource"
"ecc_queue0001","Queue"
"ua_custom_table_inventory","Custom Table Inventory"
"map_view","Predefined Filters"
"cmdb_datasource_staleness","Data Source Staleness Definition"
"pa_cubes","Indicator Source"
"ts_c_9_4","Text Index for sc_ic_category_request"
"sys_script_execution_history","Script Execution History"
"catalog_dl_definition_rel_set","Catalog Setter Variable Definitions"
"pa_diagnostic","Diagnostic"
"cmdb_ci","Configuration Item"
"release_rfcs","RFCs Implemented"
"pwd_cred_store_param","Password Reset Credential Store Parameters"
"pwd_map_proc_to_verification","Password Reset Process Verification"
"cmdb_ci_appl_ibm_wmq","IBM WebSphere MQ"
"command_has_filter","Automation Pipeline Command Filter"
"ip_address_list_item_m2m","List of IP addresses"
"collaborator","Collaborator"
"sc_renderer","Catalog Renderer"
"pa_widget_elements","Widget Element"
"pa_cached_scores","Cached scores"
"sysauto_indicator","Scheduled Indicator"
"application_diagnostic","Application Diagnostic"
"cmdb_ci_endpoint_listener_wmb","HTTP Listener to WMB Dependency Endpoint"
"cmdb_ci_lb_pool","Load Balancer Pool"
"sys_js_logpoint","Logpoints"
"sys_notification_property","Notification Property"
"ts_c_4_9","Text Index for appsec_domain_listing"
"ts_c_7_2","Text Index for sla"
"sys_navigator","Navigation Handler"
"ts_v4_13_0","Text Index for kb_social_qa_question"
"sys_sg_map_screen","Map screen"
"sys_sg_screen_shortcut","Screen Shortcut"
"ts_v4_attachment","Ts V4 Attachment"
"cmdb_ci_db_mongodb_instance","MongoDB Instance"
"ts_c_15_8","Text Index for sqanda_answer"
"scan_log0002","Scan Log Entry"
"sys_report_map_source_mapping","Mapping group"
"sys_report_import_table_users_groups_roles","Import Table Users and Groups and Roles"
"sys_hub_trigger_definition","Trigger Flow Definition"
"syslog0000","Log Entry"
"sp_header_footer","Header | Footer"
"cmdb_ci_lb_cisco_css","Cisco CSS"
"sn_bm_common_indicator_activity","Indicator Activity"
"cmdb_volume_autosize_mode","Volume Autosize Mode"
"column_renderer","Column Renderer"
"cxs_fltr_config","Filter Configuration"
"pa_scores_l1","Score Level 1"
"ts_c_5_8","Text Index for cmn_location"
"ts_c_8_2","Text Index for std_change_producer_version"
"sys_guided_tour_user_overrides","Guided Tour User Override"
"cmdb_ci_cloud_monitor_alarm","Cloud Monitor Alarm"
"cmdb_ci_hyper_v_resource_pool","Hyper-V Resource Pool"
"sys_aw_ribbon_setting","Ribbon Setting"
"syslog_app_scope0002","App Log Entry"
"proposed_change_verification_log0002","Proposed Change Verification Log"
"ecc_queue0003","Queue"
"sys_user_pending_license","Pending Users"
"ngbsm_ci_type_icon","Map Icons"
"long_runner_poll","Long Runner Poll"
"clone_data_exclude","Clone Exclude Table"
"clone_log","Clone Log"
"clone_profile","Clone Profile"
"ts_c_9_3","Text Index for sc_ic_category_request"
"ts_c_19_6","Text Index for sys_user_group"
"sys_flow_action_report","Flow engine context action report"
"sys_glide_lookup_batch_adapter_rule","Glide Lookup Batch Adapter Rule"
"cmdb_ci_ip_router","IP Router"
"ts_c_6_3","Text Index for live_message"
"ts_c_10_1","Text Index for kb_social_qa_answer"
"ngbsm_context_menu","Menu Action"
"cmdb_ci_lb_haproxy","HAProxy Load Balancer"
"sys_broadcast_message","Broadcast Message"
"sys_broadcast_msg_user_m2m","Broadcast Messages to Users"
"cmdb_ci_acc","Accessory"
"cmdb_ci_endpoint_mysql_cl_dn","MySQL Cluster Data Node Endpoint"
"sysauto_internal_timer","Internal Timers"
"sp_page_route_map","Page Route Map"
"sys_declarative_action_payload_definition","Action Payload Definition"
"cmdb_ci_endpoint_aq_queue","AQ Queue"
"ecc_queue_stats_by_ecc_agent","ECC Queue Statistics (by ECC Agent)"
"sys_protocol_profile","Protocol Profile"
"cmdb_ci_storage_hba","Storage HBA"
"cmdb_ci_information_object","Information Object"
"pa_tabs","Tab"
"sys_number","Number"
"proposed_change_verification_log","Proposed Change Verification Log"
"sys_flow_trigger_auto_script","Trigger Execution"
"sys_hub_trigger_input","Trigger Flow Connector"
"sla_repair_log_entry0005","SLA Repair Log Entry"
"cmdb_ci_vcenter_cluster","VMware vCenter Cluster"
"cmdb_ci_endpoint_ad_domain","Active Directory Domain to Domain Controllers Endpoint"
"cmdb_ci_endpoint_hpom","HPOM Endpoint"
"sys_search_suggestion","Search Suggestion"
"label","Tag"
"mid_selector_override","Mid Selector Override"
"sys_connection","Connection"
"sys_web_service","Web Service"
"pa_thresholds","Threshold"
"itil_agreement_target_ci","SLA/OLA Targeted Items"
"sla_request","Agreement Requests"
"sys_security_restricted_list","Security Black/Whitelist Entities"
"cmdb_ci_endpoint_route_table","Route Table Endpoint"
"cmdb_ci_db_mysql_instance","MySQL Instance"
"cmdb_ci_twr_light_cnt_tower_eq","Tower Light Controller"
"cmdb_ci_appl_ca_id_man","CA Identity Manager Provisioning Server"
"wf_log","Workflow Log Entry"
"sysapproval_group","Group approval"
"ecc_queue0005","Queue"
"license_pool","Subscription pool"
"bsm_indicator","Map Indicator"
"cmdb_ci_appl_doc_docbroker","Documentum Broker"
"sys_offline_app","Offline Applications"
"cmdb_ci_peripheral","Computer Peripheral"
"discovery_classy","Classification"
"cmdb_ci_exchange_backend","ExchangeBackEndServer"
"cmdb_ci_vcenter_network","VMware vCenter Network"
"sc_cat_item_dt_approval","Execution Plan Approval Task"
"kb_knowledge_base_request","Request new Knowledge Base"
"sys_search_event","Search Event"
"sys_auto_flush","Auto Flush"
"cmdb_ci_inetinfo","Inetinfo service"
"discovery_status_ecc_agent_m2m","Discovery Status MID servers"
"automation_pipeline_filter","Filter"
"cmdb_ci_endpoint_inter_connect","Inter connect Endpoint"
"svc_security_object_def","Service Security Object Type Definition"
"sys_db_view_table","View Table"
"problem","Problem"
"cmdb_identifier","Identifier"
"sys_rollback_incremental","Recorded Incremental Change"
"cmdb_ci_qtree","Qtree"
"cmdb_ci_appl_glassfish","GlassFish"
"kb_social_qa_answer","Social Q&A Answer"
"import_log","Import Log"
"m2m_kb_ci","Knowledge Related to Products"
"checklist","Checklist"
"cert_group_rel_cond","Certification Group Relationship Condition"
"cmdb_ci_db_postgresql_instance","PostgreSQL Instance"
"ts_index_synonym_dictionary","Index Synonym Dictionary"
"sa_notification0001","Discovered Service Notification"
"ts_v4_18_2","Text Index for kb_knowledge"
"cmdb_ci_lb_pool_member","Load Balancer Pool Member"
"cmdb_ci_hyper_v_cluster","Hyper-V Cluster"
"wf_estimated_runtime_config","Workflow Estimated Runtime Configuration"
"cmn_notif_message","Notification Messages"
"task_location","Locations affected"
"sys_email_digest_interval","Digest Interval"
"sysauto_query_builder","Scheduled Email of Query Builder"
"question_choice","Question Choice"
"cmdb_ci_kvm","KVM"
"sys_aw_new_menu_item","New Record Menu Item"
"sys_transform_map","Table Transform Map"
"request_filter","My Request Filter"
"sc_ts_query","Service Catalog Searches"
"cxs_rp_fltr_config","Filter Configuration"
"ts_c_5_9","Text Index for cmn_location"
"cmdb_ci_vm_vmware","VMware"
"cmn_rota","Shift"
"sys_security_operation","Operation"
"sys_aw_form_header","Workspace Form Header"
"dscy_switchport","Switchport"
"map","Map"
"sys_outbound_http_log0002","Outbound HTTP Log"
"sys_ui_ng_action","UI Action - Mobile"
"sys_ui_application","Application Menu"
"content_type","Content Type"
"paf_evt_agg_cfg","Platform Analytics Event Aggregation Config"
"sys_ui_action_view","UI View Action"
"syslog0006","Log Entry"
"live_notification","Notification"
"sys_user_presence","User Presence"
"release_product","Product"
"sys_metadata_link","Metadata Snapshot"
"sn_bm_client_score","Benchmark Scores"
"ts_c_1_3","Text Index for cmdb_ci_outage"
"ts_c_10_5","Text Index for kb_social_qa_answer"
"cmdb_ci_vmware_instance","VMware Virtual Machine Instance"
"sys_sg_write_back_action_item","Action item"
"sys_ux_page_element_m2m_role","UX Page Element Permissions"
"sys_atf_step_config_category","Test Step Config Category"
"cmdb_ci_endpoint_ssis_mssql","SSIS for MSSQL Endpoint"
"cmdb_ci_mainframe","IBM Mainframe"
"sys_transform_category","Transformation Definition Categories"
"sys_notification_execution0006","Notification Execution"
"asmt_bubble_chart","Bubble Chart"
"cmdb_ci_ip_phone","IP Phone"
"sys_notification_channel_property","Notification Channel Property"
"cmdb_rel_group_type","CI/Group Relationship Type"
"kb_uc_can_read_mtom","Who Can Read Knowledge Base"
"cmdb_ci_circuit","Circuit"
"ts_c_7_3","Text Index for sla"
"ts_chain","Ts Chain"
"ts_word_roots","Ts Word Roots"
"sys_copied_base_upgrade_log_mapping","Copied-Base Upgrade Log Mapping"
"scan_log0004","Scan Log Entry"
"sc_ic_question_choice","Question Choice"
"sys_hub_action_type_snapshot","Action Type Snapshot"
"cmdb_ci_file_system_smb","SMB File system"
"svc_recomputation_log0001","Service Recomputation Performance Log"
"cmdb_ci_windows_service","Windows Service"
"sys_user_license_source","User Subscription Source"
"label_history","Label History"
"sys_execution_context","Execution Contex for Scheduled import"
"cmdb_ci_app_server_dp_domain","Data Power Domain"
"chg_policy","Change Policy"
"ast_lease","Lease"
"attachment_scan_history","Attachment Scan History"
"sys_decision_input","Decision Input"
"sys_atf_parameter_result","Parameterized Test Result"
"email_access_restriction","Email Access Restriction"
"bsm_related_item","Bsm Related Item"
"ua_monitor_property","Monitor Property"
"sys_widgets","Widget"
"sys_sg_chart_section","Chart Section"
"sys_sg_alp_quick_action_map","Quick Actions Menu Map"
"cmdb_health_result","CMDB Health Result"
"cmdb_ci_appl_controlm","Control-M"
"sc_dp_datum_task","Datum Ownership"
"cmn_timeline_sub_item","Timeline Sub Item"
"sys_record_transformer_rule_sequence","Record Transformer Rule Sequence"
"pwd_activity_monitor","Password Reset Activity Monitor"
"cmdb_ci_vcenter_host_group","VMware vCenter Host Group"
"cmdb_ci_endpoint_ejb","EJB Endpoint"
"sc_cat_item_location_mtom","Available at Locations"
"sc_cat_item_user_criteria_mtom","Catalog Item Available for"
"contract_rel_contract_sla","Contract SLA"
"sla_repair_log_message0006","SLA Repair Log Message"
"sys_atf_test_suite_result","Test Suite Result"
"sys_aw_list_category","Workspace List Category"
"sp_instance_table","Instance with Table"
"temp_cmdb_ci_file_system","Temp File System"
"ts_query","Global Searches"
"oauth_entity","Oauth Entity"
"oauth_entity_profile_scope","Oauth Entity Profile Scope"
"cmdb_ci_endpoint_ftp","FTP Endpoint"
"cmdb_ci_appl_generic","Generic Application"
"sys_notification_provider","Notification Provider"
"cmdb_ci_availability_zone","Availability Zone"
"discovery_error_messages","Discovery Last errors"
"ts_c_5_1","Text Index for cmn_location"
"ts_c_11_4","Text Index for task"
"sys_sg_master_item","Master Item"
"sys_sg_data_item","Data Item"
"sys_app_module","Module"
"sysevent_in_email_action","Inbound Email Actions"
"cmdb_ire_partial_payloads_index","CMDB Ire Partial Payloads Index"
"cmdb_ci_app_server","Application Server"
"cmdb_ci_host_cluster","Host Cluster"
"sys_hub_action_type_base","Action Type Base"
"cmdb_rel_group","Group Relationship"
"wf_log0000","Workflow Log Entry"
"cmdb_ci_cluster_vip","Cluster Virtual IP"
"cmdb_ci_storage_volume","Storage Volume"
"mtg_definition","Meeting Definition"
"cmdb_ci_appl_tibco_message","Tibco Enterprise Message Service"
"sys_import_set_row","Import Set Row"
"pipeline_has_command","Automation Pipeline Command"
"service_reg_query_slp","SLP Query"
"sys_wss_profile","WS Security Profile"
"sys_web_service_input","Input Parameter"
"cxs_ui_action","Search Actions"
"cmdb_ci_msd","Mass Storage Device"
"chg_approval_def","Change Approval Definition"
"sys_db_object","Table"
"ast_contract","Contract"
"v_user_rotation","User Rotation Schedule"
"sys_flow_stats","Flow statistic"
"sys_flow_log","Flow engine log entry"
"pa_job_log_rows0003","Job Log Row"
"wf_ui_panel","UI Panel"
"cert_user_rel_cond","Certification User Relationship Condition"
"cmdb_ci_endpoint_peoplesoft","Peoplesoft Application Server Endpoint"
"ngbsm_ci_icons","Available CI icons"
"sys_ui_mobile_home_page_section_m2m_home_page_module","Home Page Section Module"
"cmdb_ci_security_grp_template","Compute Security Group Template"
"live_message","Live Feed Message"
"ts_c_3_0","Text Index for kb_feedback"
"svc_security_cfg_container","Security Membership For Service"
"paf_evt_aggregate","Platform Analytics Event Aggregate"
"sla_repair_log_message","SLA Repair Log Message"
"sm_ci_field_data","Sm CI Field Data"
"cmdb_ci_fc_port","Fibre Channel Port"
"sla_repair_log_message0000","SLA Repair Log Message"
"ts_c_19_9","Text Index for sys_user_group"
"ts_c_20_0","Text Index for core_company"
"cmdb_ci_db_mysql_catalog","MySQL Catalog"
"alm_entitlement","License Entitlement"
"sys_script_vtable","Remote Table"
"sn_dependentclient_application","App Dependency Client Application Details"
"sysevent0003","Event"
"sys_ui_extension_instance","UI Extension Instance"
"contract_rel_user","Contract User"
"cmdb_ci_endpoint_vm_esx","VirtualMachine to ESX Storage Endpoint"
"ts_c_17_2","Text Index for sqanda_comment"
"cmdb_ci_endpoint_wmb_depend","WMB Dependency Endpoint"
"cmdb_ci_wbem_service","WBEM Service"
"sys_atf_schedule_run","Scheduled Suite Run"
"sys_transform_type_parameter","Transform type parameters"
"sys_history_line","History"
"cmdb_ci_hvac","HVAC Equipment"
"cmdb_ci_disk","Disk"
"cmdb_ci_appl_ora_forms_ui","Oracle Forms UI"
"cmdb_ci_cluster_vm_dependency_rule","Cluster VM Dependency Rule Info"
"cert_ci_rel_cond","Certification CI Relationship Condition"
"ecc_agent_status","MID Server Status"
"orphan_ci_remediation","Orphan CI Remediation"
"sys_archive_destroy","Archive Destroy Rule"
"sys_archive_related","Archive Related Records"
"v_file_load_order","v_file_load_order"
"jrobin_definition","Round Robin Definition"
"cmdb_ci_appl_hp_qc","HP Quality Center"
"cmdb_ci_service_calculated","Calculated Application Service"
"ts_v4_13_3","Text Index for kb_social_qa_question"
"sys_sg_client_theme","Client Theme"
"v_cluster_nodes","v_cluster_nodes"
"cmn_rota_escalation_set","Shift Escalation Set"
"ts_c_16_1","Text Index for sys_metadata"
"sys_flow_trigger_plan","Process Flow Trigger Plan"
"cmdb_ci_availability_set","Availability Set"
"sys_dashboard","Dashboard Layout"
"cmdb_ci_remote_backup_template","Remote Backup Template"
"cmdb_fc_target","Fibre Channel Targets"
"m2m_sp_status_subscription","Service Status Subscriptions"
"cmdb_ci_app_server_ws_odr","Websphere ODR LB"
"multi_factor_criteria","Multi-factor Criteria"
"multi_factor_role","Multi-factor Role"
"cmdb_view_instance","CMDB View Instance"
"orch_jms_ds","JMS Connection Factory"
"api_key_credentials","Api Key Credentials"
"cmdb_ci_rack","Rack"
"std_change_record_producer","Standard Change Template"
"on_call_communication_type","On-Call Communication Type"
"discovery_log0003","Discovery Log"
"enterprise_strategy","Enterprise Strategy"
"syslog0004","Log Entry"
"ecc_event0000","Event"
"cmdb_ci_appl_sap_di","SAP DI Application"
"cmdb_ci_san_disk","SAN Disk"
"ua_monitor_property_audit","Monitor Property Audit"
"io_set_delivery_plan","Catalog Variable Set"
"atf_output_variable","Output Variables"
"cmdb_ci_app_server_composer","Composer"
"alm_entitlement_user","User Entitlement"
"wf_log0006","Workflow Log Entry"
"stale_ci_remediation","Stale CI Remediation"
"ts_c_4_1","Text Index for appsec_domain_listing"
"ts_c_6_7","Text Index for live_message"
"svc_layer","Service Layer"
"svc_model_obj_package","Service Model Package"
"ts_c_10_6","Text Index for kb_social_qa_answer"
"sys_home","Welcome Page Section"
"ts_c_23_5","Text Index for sqanda_question"
"sys_history_line0001","History"
"cmdb_ci_san_connection","SAN Connection"
"trend_definition","Trend Definition"
"vtb_board","Visual Task Board"
"sn_codesearch_search_group","Code Search Group"
"ts_c_7_9","Text Index for sla"
"ts_v4_13_5","Text Index for kb_social_qa_question"
"core_country","Country"
"ts_v4_14_2","Text Index for sys_user"
"sys_filter","Filter"
"cmdb_ci_endpoint_epicd","Epicd Endpoint"
"service_category_app_menu","Service Category App Menu"
"sys_dashboard_template","Dashboard Template"
"sys_rollback_log0000","Rollback Log"
"clone_log0000","Clone Log"
"syslog0001","Log Entry"
"sys_notif_stats","Notification Monitoring Statistics"
"license_details_item","Subscription Line Item"
"license_dashboard_inventory","License Dashboard Inventory"
"process_step","Process Steps"
"bsm_chart","BSM Saved View"
"v_db_index","Database Indexes"
"ip_address_item","IP address"
"chat_queue","Chat Queue"
"cmdb_ci_storage_access_policy","Storage Access Policy"
"catalog_ui_policy_action","Catalog UI Policy Action"
"sc_cat_item_category","Catalog Item Category"
"cmdb_ci_directory_ldap","LDAP DB"
"cmdb_ci_kvm_network","Network"
"ts_c_19_2","Text Index for sys_user_group"
"cmdb_ci_appl_mongos","Mongos Server"
"sys_auth_profile_basic","Basic Auth Configuration"
"ecc_event0001","Event"
"pwd_process","Password Reset Process"
"cmdb_ci_endpoint_sap_db","SAP HANA DB Endpoint"
"svc_model_obj_element","Service Model Element"
